1,2,3,4,5,6,7,8,9
7.72,6.44,340.6,89.2,2.79,2.16,12.54,6105,0.113
7.73,6.55,344.2,76.6,2.96,2.11,12.34,5765,0.104
7.72,6.62,348,69,2.92,2.09,12.34,5765,0.097
7.72,6.74,353.3,90,2.88,2.2,12.34,5765,0.12
7.73,6.9,358.7,60.1,2.52,2.08,12.34,5765,0.083
7.76,6.89,362.6,54.3,2.62,2.05,12.34,5765,0.09
7.75,6.81,366.2,48.7,2.52,2.05,12.34,5765,0.085
7.75,6.77,370.6,43,2.19,2.05,12.115,5850,0.077
7.74,6.8,373.8,42,2.18,2.04,12.115,5850,0.076
7.72,6.88,375.7,40.7,2.28,2.03,12.115,5850,0.005
7.77,6.97,377,40.8,2.34,2.02,12.115,5850,0.093
7.8,7.05,380.7,38.3,2.12,1.99,11.885,5610,0.069
7.85,7.24,382.4,31.8,2.13,1.96,11.64,5120,0.062
7.85,7.23,382.4,32.2,1.74,1.94,11.49,4315,0.063
7.83,7.26,383,35.7,1.4,1.98,11.49,4315,0.063
7.82,7.27,383.7,33.4,1.57,1.98,11.49,4315,0.005
7.83,7.3,385.7,34.4,2.26,1.97,11.49,4315,0.064
7.86,7.31,386,36.1,2.2,2.04,11.49,4315,0.058
7.86,7.19,386,33.7,1.91,2.03,11.49,4315,0.061
7.85,7.17,387.5,31.4,1.95,2.02,11.38,3535,0.055
7.84,7.16,389.2,31.6,2.1,2.04,11.38,3535,0.059
7.84,7.24,389.6,33.5,2.05,2.01,11.38,3535,0.059
7.82,7.23,391.9,41.6,1.99,2.04,11.38,3535,0.065
7.85,7.27,393.1,37.7,1.91,2.05,11.38,3535,0.06
7.83,7.3,394.4,34.8,1.81,2.04,11.38,3535,0.061
7.83,7.33,396,32.1,2.03,2.02,11.3575,3090,0.055
7.83,7.34,398.3,32.3,1.79,2.01,11.3575,3090,0.058
7.84,7.42,400.3,34.9,2.11,1.99,11.3575,3090,0.059
7.86,7.48,401.8,35.6,1.86,2.03,11.3575,3090,0.055
7.9,7.49,403.9,38.3,1.86,2.03,11.3575,3090,0.056
7.89,7.39,405.4,34.7,2,2,11.3575,3090,0.052
7.89,7.4,406.6,35.4,1.62,2.01,11.355,2710,0.058
7.87,7.38,408.1,31.7,1.62,2.04,11.355,2710,0.053
7.87,7.47,410.3,33.9,1.77,1.98,11.355,2710,0.055
7.89,7.6,412.6,32.6,1.76,2,11.355,2710,0.055
7.92,7.61,413.7,32.6,1.96,1.98,11.355,2710,0.052
7.92,7.48,417.1,31.7,1.72,1.95,11.355,2710,0.053
7.92,7.48,419.3,30.6,1.5,1.95,11.42,2595,0.054
7.89,7.54,423.1,31,1.9,1.95,11.42,2595,0.054
7.93,7.65,424.3,30.3,2.13,1.93,11.42,2595,0.069
7.95,7.38,422,30.5,2.13,1.93,11.42,2595,0.069
7.95,7.38,422,30.5,2.11,2.03,11.42,2595,0.089
7.93,7.47,426.2,30.3,1.74,2.01,11.545,3260,0.084
7.92,7.45,427,27.8,1.81,1.95,11.545,3260,0.083
7.91,7.45,427.4,30.7,1.94,1.99,11.545,3260,0.075
7.95,7.58,427.1,30.7,1.77,2,11.545,3260,0.072
7.94,7.43,425.8,28.2,1.49,2.02,11.545,3260,0.063
7.92,7.46,426.8,28.3,1.43,2.02,11.73,4620,0.061
7.91,7.38,426.7,29.4,1.69,2.04,11.73,4620,0.062
7.91,7.46,426.6,32.3,1.72,2.01,11.73,4620,0.056
7.93,7.51,425.4,30.2,1.68,2.04,11.73,4620,0.058
7.95,7.41,423.2,31.7,1.72,2.06,11.73,4620,0.057
7.92,7.34,422,31.3,1.38,2,11.73,4620,0.063
7.91,7.34,422.4,30.9,1.74,2.06,11.875,4435,0.065
7.9,7.3,423.2,30.8,2.02,2.08,11.875,4435,0.075
7.9,7.35,422,27.2,1.43,2.03,11.875,4435,0.085
7.91,7.44,421.2,28.8,1.81,2.04,11.875,4435,0.294
7.94,7.42,420.2,30.9,1.48,2.06,11.875,4435,0.006
7.93,7.35,405.7,28.6,0.87,2.01,11.945,4910,0.064
7.91,7.39,405,25.1,0.59,2,11.875,4905,0.061
7.91,7.45,404.8,28.6,2.05,2,11.875,4905,0.062
7.9,7.48,405.4,29.5,1.53,2.04,11.875,4905,0.062
7.94,7.46,404.7,25.5,1.55,2.02,11.875,4905,0.06
7.93,7.41,404,27.4,1.42,2.04,11.875,4905,0.063
7.92,7.43,404.4,24.5,1.39,2.01,11.72,4945,0.063
7.91,7.49,404.7,25.6,1.4,2.04,11.72,4945,0.066
7.9,7.51,405.2,23.9,1.52,2.03,11.72,4945,0.062
7.91,7.41,407.8,26.9,1.58,2.01,11.52,4675,0.065
7.91,7.42,408.1,27.2,1.45,2.01,11.52,4675,0.077
7.91,7.42,407.7,24.7,1.89,2.02,11.52,4675,0.065
7.91,7.4,406.5,25.1,1.1,2.04,11.52,4675,0.074
7.92,7.18,392.3,33.1,1.56,2.04,11.205,3405,0.098
7.91,7.2,390.9,32.5,1.86,2.04,11.205,3405,0.106
8.07,7.15,391.6,33.4,1.79,2.03,11.205,3405,0.099
7.87,7.27,391.8,36.8,2.29,2.01,11.205,3405,0.093
7.86,7.15,391.4,35.7,1.97,2.03,11.205,3405,0.11
7.86,7.11,391.6,36.2,1.84,2.01,11.43,2620,0.106
7.83,7.02,388.7,50.5,2.04,2.06,11.43,2620,0.118
7.84,6.98,386.4,44,2.56,2.05,11.43,2620,0.11
7.81,6.91,383.7,39.6,1.96,2.02,11.43,2620,0.109
7.81,6.84,381.8,41.2,1.95,2.04,11.43,2620,0.099
7.8,6.75,380.9,43.3,2.17,2.04,11.68,2870,0.114
7.76,6.62,380.3,56,2.34,2.08,11.68,2870,0.12
7.78,6.62,378.8,48.5,2.62,2.09,11.68,2870,0.117
7.77,6.6,377.4,45.2,2.11,2.07,11.68,2870,0.109
7.79,6.5,374.9,47.4,1.96,2.08,11.68,2870,0.111
7.78,6.32,372.8,50.4,2.47,2.12,11.68,2870,0.098
7.75,6.18,371.8,50.1,2.68,2.1,11.88,3680,0.112
7.73,6.12,370.3,52.8,2.35,2.15,11.88,3680,0.125
7.72,6.06,368.9,56.7,2.99,2.1,11.88,3680,0.132
7.71,6.05,367.8,71.8,2.89,2.16,11.88,3680,0.124
7.71,6,368.2,80.8,2.74,2.21,11.88,3680,0.131
7.76,6.33,377.5,50.2,2.71,2.07,12.945,7170,0.12
7.76,6.38,377.4,47.2,2.71,2.07,12.945,7170,0.12
7.8,6.75,378.2,46.8,3.2,2.13,12.945,7170,0.136
7.8,6.32,376.6,45.2,2.55,2.1,12.945,7170,0.104
7.79,6.38,376,44.1,2.66,2.09,12.945,7170,0.092
7.79,6.4,375.2,46.3,2.54,2.08,13.52,8425,0.105
7.79,6.45,374.1,45.8,1.96,2.11,13.52,8425,0.101
7.81,6.64,373,48.3,2.39,2.14,13.52,8425,0.098
7.81,6.44,372,48.5,2,2.12,13.52,8425,0.095
7.83,6.41,370.4,48.5,2.39,2.14,13.52,8425,0.087
7.83,6.37,368.2,46.6,2.03,2.15,13.52,8425,0.088
7.84,6.41,367.6,45.6,2.09,2.19,14.13,12950,0.094
7.85,6.45,366.4,43.1,2.2,2.15,14.13,12950,0.099
7.85,6.51,365.4,42.2,2.16,2.16,14.13,12950,0.087
7.94,6.55,350.5,51,2.42,2.22,14.85,13750,0.101
7.97,6.5,351.4,45.5,2.33,2.23,14.85,13750,0.082
7.92,6.47,352.4,43.5,2.28,2.22,14.85,13750,0.078
7.91,6.5,352.6,40.6,2.09,2.23,14.96,11550,0.082
7.88,6.5,351.9,46.3,2.12,2.23,14.96,11550,0.079
7.85,6.45,351.1,44.8,2.36,2.2,14.96,11550,0.078
7.84,6.41,349.9,44.5,1.86,2.18,14.96,11550,0.07
7.85,6.39,349.3,39.6,2.15,2.19,14.96,11550,0.069
7.84,6.39,349,38.5,2.32,2.17,14.96,11550,0.07
7.81,6.41,347.8,34.6,2.1,2.2,15,9500,0.076
7.81,6.43,346.3,37.8,2.1,2.2,15,9500,0.079
7.81,6.48,344.5,38.6,2.18,2.15,15,9500,0.076
7.83,6.54,342.1,42,2.3,2.17,15,9500,0.072
7.86,6.52,339.8,39.4,2.33,2.17,15,9500,0.073
7.84,6.49,338,38.5,2.32,2.2,15,9500,0.087
7.82,6.44,335.9,42.2,1.96,2.2,14.9475,7875,0.099
7.79,6.37,334.1,43.4,2.23,2.24,14.9475,7875,0.102
7.78,6.29,332.2,51.1,2.58,2.26,14.9475,7875,0.092
7.81,6.26,330.3,57.1,3.07,2.26,14.9475,7875,0.09
7.82,6.21,328.6,58.5,2.38,2.3,14.9475,7875,0.096
7.82,6.16,327.8,58.1,2.3,2.29,14.9475,7875,0.104
7.82,6.16,325.7,60.1,2.42,2.3,14.84,8420,0.116
7.8,6.18,324.2,60.7,2.64,2.28,14.84,8420,0.121
7.81,6.22,322.1,60.7,3.13,2.25,14.84,8420,0.105
8.14,6.57,320.7,63,2.75,2.25,14.84,8420,0.102
7.87,6.27,318.5,62.7,2.62,2.25,14.84,8420,0.087
7.81,6.32,319.1,58.2,2.59,2.24,14.67,9420,0.097
7.81,6.31,319.6,55.4,2.65,2.26,14.67,9420,0.105
7.82,6.29,319.6,53.4,2.49,2.26,14.67,9420,0.093
7.81,6.32,320,52.9,2.7,2.24,14.67,9420,0.087
7.79,6.3,321.2,54.7,2.49,2.26,14.67,9420,0.085
7.78,6.36,322.2,46,2.23,2.27,14.67,9420,0.082
7.76,6.29,323.6,43.3,2.26,2.22,14.46,8530,0.084
7.76,6.36,324.3,44.2,2.41,2.2,14.46,8530,0.079
7.78,6.43,325.5,41.4,2.7,2.18,14.46,8530,0.076
7.8,6.5,327.5,40.3,2.51,2.17,14.46,8530,0.072
7.8,6.5,328.3,36.6,2.2,2.16,14.46,8530,0.073
7.8,6.43,329.4,35.9,2.42,2.14,14.46,8530,0.074
7.82,6.44,330.3,34.8,2.55,2.14,14.295,7525,0.074
7.8,6.47,330.9,34.2,1.94,2.1,14.295,7525,0.068
7.83,6.51,331.2,33.3,2.62,2.11,14.295,7525,0.066
7.85,6.55,331.2,31.8,2.28,2.1,14.295,7525,0.067
7.85,6.54,330.9,30.1,2.34,2.11,14.295,7525,0.064
7.84,6.53,331.1,31.1,2.58,2.11,14.295,7525,0.064
7.85,6.55,331.4,30.3,2.14,2.09,14.13,6800,0.063
7.86,6.58,331.9,30.1,2.24,2.08,14.13,6800,0.064
7.86,6.58,331.9,31.4,2.46,2.03,14.13,6800,0.064
7.89,6.65,332,29.5,2.45,2.05,14.13,6800,0.062
7.88,6.65,332.3,28.5,2.49,2.06,14.13,6800,0.063
7.88,6.65,333.1,30.5,2.37,2.06,14,7250,0.064
7.89,6.63,333.2,32,2.43,2.03,14,7250,0.063
7.9,6.64,333,31.7,2.61,2.04,14,7250,0.061
7.08,6.78,331.8,34.2,2.39,2.01,14,7250,0.062
7.3,6.68,332.8,32.3,2.92,2.03,14,7250,0.064
7.27,6.66,332.9,30.9,2.79,2,14,7250,0.064
7.73,8.21,0.1,154.1,2.79,2,13.94,5910,0.064
7.35,6.65,343,42.2,2.66,2.06,13.675,4565,0.073
7.35,6.69,343.5,40.8,2.41,2.04,13.675,4565,0.07
7.39,6.79,343,39.5,2.67,1.98,13.675,4565,0.065
7.41,6.81,343,38.8,2.7,2.03,13.675,4565,0.069
7.4,6.82,346.4,36,2.14,2.03,13.675,4565,0.068
7.38,6.82,348.5,36.1,2.29,2.02,13.47,4505,0.067
7.38,6.8,349.5,36.6,2.32,2.01,13.47,4505,0.068
7.6,6.64,363,44.8,2.92,2.13,11.885,3550,0.152
7.63,6.71,364.1,51.5,2.89,2.12,11.885,3550,0.141
7.58,6.5,361.8,53.1,2.48,2.16,11.93,3490,0.153
7.58,6.53,360.7,53.8,1.86,2.14,11.93,3490,0.016
7.62,6.56,362.3,50.1,2.53,2.12,11.93,3490,0.099
7.63,6.59,362.4,47.3,2.25,2.12,11.93,3490,0.091
7.69,6.61,362.1,41.4,2.02,2.07,11.93,3490,0.091
7.7,6.68,363.1,43.3,1.55,2.03,11.975,4920,0.101
7.73,6.66,362.1,41.4,2.37,2.07,11.975,4920,0.091
7.78,6.84,362.9,41.2,1.97,2.05,11.975,4920,0.083
7.8,6.8,362.4,40.7,2.19,2.03,11.975,4920,0.08
7.81,6.74,361.3,41.7,2.52,2.03,11.975,4920,0.081
7.8,6.66,360.3,36.3,1.8,2.03,11.9825,6300,0.103
7.89,6.65,361.2,42.5,2.1,2.05,11.9825,6300,0.082
7.93,6.73,358.9,43,1.97,2.01,11.9825,6300,0.083
7.95,6.73,358.3,38.8,1.46,1.99,11.93,6850,0.103
8.22,8.42,0.1,126,0.33,1.87,11.93,6850,0.02
8.18,6.84,358.8,36.8,1.88,1.99,11.91,6770,0.088
8.19,6.85,358.4,39.3,1.72,2,11.91,6770,0.081
8.17,6.86,357.5,38.5,1.79,2.03,11.91,6770,0.08
8.13,6.89,356.9,38.7,1.71,2.03,11.94,6085,0.097
8.14,6.87,357.6,39.4,1.94,2.04,11.94,6085,0.09
8.14,6.93,358.5,38.8,1.42,2.04,11.94,6085,0.08
8.15,6.92,358.1,39.1,1.35,2.03,11.94,6085,0.078
8.15,6.91,358.3,39.3,1.47,2.05,11.94,6085,0.08
8.12,6.85,353.1,40.3,1.29,2.01,11.98,5040,0.1
8.13,6.81,354,40.6,2.1,2.02,11.98,5040,0.087
8.15,6.91,353.2,40.4,2.23,2.03,11.98,5040,0.084
8.13,6.81,349.1,44.4,2.66,2.04,11.98,5040,0.083
8.11,6.74,345.8,44.6,1.82,2.04,11.98,5040,0.082
8.08,6.65,344.2,44.4,1.72,2.06,12.035,4515,0.1
8.11,6.71,345.3,43,2.29,2.04,12.035,4515,0.09
8.11,6.77,345.3,43.3,2.46,2,12.035,4515,0.082
8.13,6.73,344.3,45.5,2.16,2.02,12.035,4515,0.088
8.11,6.68,344.1,42.7,1.72,2.01,12.035,4515,0.089
8.08,6.65,344.7,39,2.06,2,12.12,4245,0.101
8.11,6.64,344,39.4,2.21,2.01,12.12,4245,0.087
8.1,6.76,318.6,38.2,1.94,2,12.12,4245,0.078
8.14,6.54,318.1,38.7,1.92,2.04,12.12,4245,0.069
8.13,6.54,317.7,38.6,2.5,1.99,12.12,4245,0.086
8.11,6.56,317.5,41.2,2.05,2,12.195,4135,0.099
8.11,6.53,317.4,37.6,2.45,1.98,12.195,4135,0.085
8.15,6.62,317.6,40.9,2.94,1.97,12.195,4135,0.146
7.42,6.59,317,42.2,2.54,2.04,12.195,4135,0.101
7.41,6.57,315.4,42.1,2.43,2.03,12.195,4135,0.095
7.4,6.58,314,38.7,2.27,2.05,12.26,4205,0.1
7.41,6.59,313.4,41.3,2.24,2.03,12.26,4205,0.092
7.42,6.61,314,41.4,2.17,2.05,12.26,4205,0.086
7.42,6.6,314.4,44.3,2.33,2.05,12.26,4205,0.086
7.42,6.58,314.1,44.3,2.5,2.06,12.26,4205,0.086
7.42,6.55,316.6,44.7,1.68,2.09,12.33,4355,0.096
7.4,6.54,317.7,44.5,2.27,2.08,12.33,4355,0.085
7.42,6.58,319.5,45.4,2.67,2.09,12.33,4355,0.083
7.43,6.59,319.9,44.6,2.28,2.08,12.33,4355,0.078
7.43,6.58,320.1,42.3,2.17,2.08,12.33,4355,0.081
7.4,6.61,320.9,42.5,2.12,2.08,12.39,4360,0.089
7.43,6.64,321.5,41,2.44,2.09,12.39,4360,0.083
7.43,6.66,323.1,43.2,2.32,2.08,12.39,4360,0.077
7.45,6.67,322.7,41.6,2.42,2.06,12.39,4360,0.077
7.44,6.65,322.7,43.3,2.06,2.09,12.39,4360,0.083
7.42,6.62,323.4,39.2,2.17,2.07,12.39,4115,0.09
7.4,6.61,324.4,40.2,2.49,2.06,12.39,4115,0.08
7.44,6.62,325.4,40.9,2.42,2.05,12.39,4115,0.076
7.46,6.59,325.7,39,2.05,2.11,12.39,4115,0.073
7.44,6.62,325.9,41.2,1.99,2.03,12.39,4115,0.081
7.43,6.66,326.7,40.1,2.17,2.07,12.365,3905,0.089
7.44,6.64,328.1,38.3,2.51,2.04,12.365,3905,0.079
7.43,6.68,329.3,38.2,2.14,2.07,12.365,3905,0.077
7.46,6.65,329.9,39.7,2.12,2.07,12.365,3905,0.075
7.45,6.66,331,38.4,2.19,2.05,12.365,3905,0.082
7.44,6.63,334.4,39.3,1.48,2.07,12.32,2620,0.088
7.44,6.64,336,37.4,1.55,2.05,12.32,2620,0.015
7.45,6.7,335.4,36.3,2.63,2.06,12.32,2620,0.078
7.47,6.73,335.9,38.1,2.14,2.03,12.32,2620,0.075
7.48,6.73,336.3,36.6,1.95,2.06,12.32,2620,0.074
7.45,6.78,339.6,34.7,2.12,2,12.235,2525,0.073
7.48,6.78,340.3,34.1,2.08,1.98,12.235,2525,0.07
7.51,6.86,341.5,32.4,2.3,1.93,12.235,2525,0.069
7.49,6.9,341.8,30.9,1.97,1.92,12.18,2630,0.068
7.49,6.9,341.9,29.2,1.8,1.88,12.18,2630,0.066
7.5,6.93,342.7,30.1,1.93,1.87,12.18,2630,0.067
7.5,6.95,343,30.2,1.85,1.87,12.18,2630,0.071
7.49,6.91,343.8,29.5,2.34,1.85,12.18,2630,0.074
7.5,6.84,344.7,31.3,2.22,1.87,12.17,2850,0.086
7.5,6.82,345.7,27.6,1.49,1.89,12.17,2850,0.079
7.49,6.81,346.9,27.2,1.98,1.86,12.17,2850,0.073
7.51,6.96,347.4,26,1.83,1.86,12.17,2850,0.069
7.52,6.96,347.7,28.5,1.92,1.88,12.17,2850,0.071
7.53,6.93,348,31.9,1.93,1.89,12.17,2850,0.072
7.51,6.96,348,27.2,1.39,1.83,12.145,2925,0.07
7.52,6.92,347.9,26.5,1.54,1.86,12.145,2925,0.07
7.52,6.9,348.1,28.9,2.02,1.92,12.145,2925,0.068
7.53,7,348.6,25.7,1.7,1.89,12.145,2925,0.064
7.53,6.95,349.6,26.8,2.49,1.92,12.145,2925,0.065
7.53,6.9,350.2,27.2,1.97,1.96,12.145,2925,0.067
7.51,6.89,351.5,26.6,1.9,1.94,12.11,2805,0.068
7.49,6.85,354.4,28.5,2.24,2,12.11,2805,0.067
7.5,6.84,355.2,28.4,2.32,2.05,12.11,2805,0.066
7.5,6.91,355.2,28.6,2.12,2.03,12.11,2805,0.066
7.48,6.91,356.9,28.4,2,2.04,12.11,2805,0.07
7.51,6.98,358.8,27.8,2.44,2.06,12.09,2700,0.069
7.5,6.84,359.6,28.7,2.32,2.06,12.09,2700,0.066
7.5,6.83,359.9,28.5,1.59,2.07,12.09,2700,0.07
7.49,6.82,360.7,28.6,1.93,2.08,12.09,2700,0.084
7.49,6.85,361.2,26,1.61,2.09,12.105,2660,0.089
7.48,6.82,360.6,27.9,1.97,2.1,12.105,2660,0.081
7.48,6.83,361.1,27.8,2.52,2.07,12.105,2660,0.076
7.52,6.88,363,27.9,1.83,2.07,12.105,2660,0.072
7.51,6.89,363.1,27,1.64,2.08,12.105,2660,0.07
7.52,6.86,363,28.8,2,2.1,12.105,2660,0.085
7.49,6.83,363.4,28.3,1.97,2.09,12.125,2930,0.089
7.49,6.84,363.6,27.6,1.44,2.08,12.125,2930,0.081
7.49,6.82,363.4,26.6,1.61,2.06,12.125,2930,0.077
7.55,7.24,364.8,26.3,1.59,2.08,12.125,2930,0.064
7.64,6.9,363.5,27.2,1.88,2.08,12.125,2930,0.073
7.61,6.91,364.4,27.2,2.24,2.09,12.155,3315,0.084
7.61,6.92,364.2,26.9,1.58,2.04,12.155,3315,0.074
7.6,6.93,364.8,26.1,2.36,2.02,12.155,3315,0.07
7.62,6.94,366.3,27.4,1.56,2.02,12.155,3315,0.065
7.63,6.95,366.2,24.8,1.49,2.03,12.155,3315,0.064
7.62,6.9,365.6,25.4,2.08,1.98,12.155,3315,0.076
7.59,6.88,365.1,26,1.93,2.01,12.165,3410,0.085
7.6,6.9,366.1,24.6,1.66,2.02,12.165,3410,0.078
7.6,6.92,366,24.1,2.12,1.97,12.165,3410,0.069
7.62,6.99,367.7,24.2,1.61,1.99,12.165,3410,0.069
7.63,7,368,24.4,1.75,1.98,12.165,3410,0.065
7.63,6.99,367.7,26,1.75,1.98,12.165,3410,0.065
7.61,6.98,368.3,26,1.64,1.94,12.14,3500,0.066
7.62,7,368.4,25.5,1.58,1.95,12.14,3500,0.067
7.62,7,369.2,26.1,1.76,1.93,12.14,3500,0.064
7.65,7.09,371.5,26.2,1.93,1.93,12.14,3500,0.059
7.65,7.09,371.9,24.4,1.9,1.92,12.14,3500,0.062
7.66,7.02,371.4,25.2,2.03,1.96,12.14,3500,0.067
7.64,7.02,372,25.6,1.2,1.92,12.11,3580,0.062
7.63,6.98,371.2,27.8,1.54,1.95,12.11,3580,0.068
7.62,6.99,371.6,26.4,1.92,1.94,12.11,3580,0.061
7.64,7.04,370.5,26.7,1.85,1.92,12.11,3580,0.068
7.66,7.06,372.1,26.6,1.58,1.92,12.11,3580,0.068
7.63,7,371,25.4,1.68,1.95,12.11,3580,0.075
7.63,6.95,370.2,25,1.61,1.96,12.0375,3400,0.08
7.62,6.94,371.1,29.2,1.52,1.98,12.0375,3400,0.077
7.64,6.93,369.6,29.5,2.37,2,12.0375,3400,0.071
7.66,6.93,367.3,29.6,2.5,2.05,12.0375,3400,0.069
7.62,6.88,366.1,30.4,1.92,2.02,12.0375,3400,0.07
7.62,6.85,364.8,32.2,2.59,2.12,12.0375,3400,0.07
7.6,6.81,364.6,37.2,2.34,2.18,12.01,3125,0.071
7.59,6.79,363.5,36,2.36,2.21,12.01,3125,0.075
7.59,6.75,362.1,36.6,2.56,2.24,12.01,3125,0.068
7.6,6.9,361.9,37.4,2.7,2.25,12.01,3125,0.071
7.61,6.77,361.8,37.5,2.7,2.29,12.01,3125,0.068
7.58,6.71,361.2,38.2,2.04,2.32,12.01,3125,0.08
7.57,6.72,360.4,38.5,2.51,2.33,11.995,2900,0.089
7.58,6.72,360.3,38.3,1.73,2.33,11.995,2900,0.092
7.58,6.72,361.1,39.5,2.66,2.32,11.995,2900,0.083
7.6,6.74,362.8,37.6,1.68,2.34,11.995,2900,0.071
7.6,6.75,363.2,37.8,2.01,2.38,11.995,2900,0.072
7.59,6.74,362.6,38.1,2.77,2.38,11.995,2900,0.069
7.57,6.73,362.7,38.1,2.23,2.37,12.065,2810,0.07
7.58,6.71,362.9,36.6,1.71,2.41,12.065,2810,0.071
7.58,6.7,364.4,36.5,2.37,2.42,12.065,2810,0.069
7.58,6.74,365.7,35,2.3,2.38,12.065,2810,0.066
7.59,6.71,366.2,34.5,2.71,2.43,12.065,2810,0.068
7.59,6.68,366.8,35.1,2.13,2.47,12.065,2810,0.073
7.57,6.65,367.6,33.8,2.18,2.46,12.16,3050,0.084
7.57,6.68,368.2,33.7,2.4,2.49,12.16,3050,0.084
7.57,6.69,368.4,31.9,2.13,2.47,12.16,3050,0.074
7.58,6.74,370.7,33.1,2.62,2.49,12.16,3050,0.069
7.6,6.78,371.2,32.4,2.02,2.48,12.16,3050,0.073
7.61,6.82,370.6,32.1,1.98,2.47,12.16,3050,0.079
7.59,6.83,370.8,32.8,2.05,2.45,12.315,3015,0.083
7.6,6.85,372,31.4,2.34,2.44,12.315,3015,0.078
7.62,6.86,371.6,32,1.88,2.44,12.315,3015,0.005
7.6,6.84,371.9,33.7,2.22,2.4,12.315,3015,0.075
7.61,6.84,372.1,33.3,2.24,2.44,12.315,3015,0.074
7.62,6.82,372.2,33.1,2.03,2.41,12.315,3015,0.085
7.61,6.86,371.3,36,1.97,2.4,12.475,2745,0.088
7.61,6.87,373,32.4,1.53,2.38,12.475,2745,0.08
7.64,6.89,372.4,33.7,2.74,2.37,12.475,2745,0.071
7.65,7,371.5,33.9,2.29,2.3,12.475,2745,0.071
7.64,7,371.9,31.5,2.03,2.33,12.475,2745,0.074
7.65,6.96,371.8,35.3,2.18,2.33,12.475,2745,0.082
7.65,7.09,371.1,33.7,1.9,2.33,12.66,2695,0.085
7.65,7.16,373.4,33.7,2.07,2.29,12.66,2695,0.077
7.66,7.15,373.3,35.8,2.45,2.3,12.66,2695,0.074
7.65,6.92,379.9,39.9,1.98,2.42,12.845,2660,0.072
7.64,6.93,381,37.1,2.2,2.36,12.845,2660,0.072
7.63,6.93,381.6,40.5,2,2.38,12.845,2660,0.082
7.65,6.9,383,42.4,1.71,2.41,13.01,2650,0.089
7.64,6.89,383.9,40.9,1.75,2.36,13.01,2650,0.081
7.64,6.88,384.4,41.7,1.89,2.38,13.01,2650,0.074
7.67,6.92,384.5,40.8,1.77,2.41,13.01,2650,0.076
7.64,6.96,384.7,41.9,2.11,2.4,13.01,2650,0.079
7.64,6.95,384.6,43.2,2.02,2.39,13.01,2650,0.086
7.64,7.02,384.7,42.9,1.5,2.37,13.22,2855,0.087
7.63,6.98,384.6,40.2,1.74,2.36,13.22,2855,0.079
7.63,6.95,384.7,41.5,2.14,2.35,13.22,2855,0.076
7.62,6.98,384.5,42.4,2.51,2.36,13.22,2855,0.071
7.67,6.99,384.1,42,2.18,2.38,13.22,2855,0.076
7.67,7.01,383.8,46.2,1.9,2.38,13.22,2855,0.085
7.66,7.05,383.5,45,1.5,2.37,13.335,3480,0.085
7.63,7.07,382.3,40.6,2,2.35,13.335,3480,0.079
7.63,7.08,381.5,44.2,2.28,2.35,13.335,3480,0.073
7.65,7.08,380.4,42.7,2.26,2.35,13.335,3480,0.073
7.66,7.11,378.9,41.9,2.01,2.36,13.335,3480,0.073
7.69,7.13,378.4,42,2.34,2.37,13.335,3480,0.084
7.68,7.16,378.5,40.3,2.03,2.3,13.385,3950,0.09
7.69,7.18,377,43.5,1.92,2.33,13.385,3950,0.086
7.65,7.2,375.7,40.2,1.53,2.3,13.385,3950,0.005
7.7,7.19,375,43.3,2.1,2.24,13.385,3950,0.077
7.68,7.21,373.6,45.1,2.38,2.29,13.385,3950,0.078
7.69,7.22,372.9,44.2,1.9,2.3,13.385,3950,0.084
7.67,7.2,372.7,42,1.79,2.21,13.3325,4045,0.084
7.68,7.21,372.7,41.5,2.35,2.25,13.3325,4045,0.082
7.68,7.18,371.9,40.6,1.79,2.21,13.3325,4045,0.005
7.68,7.19,371.5,47.5,2.03,2.23,13.3325,4045,0.079
7.68,7.14,370.4,52.3,2.06,2.25,13.3325,4045,0.083
7.67,7.17,368.4,56.5,2.3,2.25,13.3325,4045,0.092
7.65,7.1,367.7,60.2,1.85,2.27,13.23,4090,0.098
7.63,7.1,366.9,65.7,1.88,2.29,13.23,4090,0.102
7.66,7.05,366,60.3,2.06,2.29,13.23,4090,0.106
7.78,8.8,0.2,162,2.06,2.29,13.23,4090,0.106
7.64,6.98,364.4,54.2,1.6,2.33,13.08,4310,0.005
7.64,6.98,364.4,54.2,1.6,2.33,13.08,4310,0.005
7.62,7,391.4,53.9,2.58,2.33,13.08,4310,0.088
7.59,7.08,391.7,49.2,2.18,2.32,13.08,4310,0.096
7.56,7.16,391.5,43.7,1.71,2.26,12.925,4845,0.005
7.59,7.18,391.6,39.8,2.3,2.2,12.925,4845,0.09
7.63,7.19,391,40.6,2.41,2.24,12.925,4845,0.08
7.61,7.26,391.6,35.6,2.64,2.18,12.925,4845,0.08
7.59,7.26,390.9,35.9,1.99,2.18,12.72,5245,0.092
7.63,7.29,389.1,33.8,2.53,2.2,12.72,5245,0.077
7.65,7.32,388.5,31.8,2.28,2.19,12.72,5245,0.072
7.64,7.3,387.6,33.3,2.14,2.2,12.72,5245,0.07
7.61,7.28,386.4,31.9,1.42,2.22,12.45,5265,0.005
7.6,7.27,386.7,34.6,2.22,2.19,12.45,5265,0.071
7.6,7.32,387.2,36.6,2.72,2.26,12.45,5265,0.069
